BodyType,Make,GenModel,Model,Fuel,EngineSizeSimple,EngineSizeDesc,Number
Cars,RENAULT TRUCKS,RENAULT TRUCKS MASTER,MASTER 35 LWB,Diesel,2300,2201cc to 2300cc,1
Heavy goods vehicles,RENAULT TRUCKS,RENAULT TRUCKS MASTER,MASTER 35 LWB,Diesel,2300,2201cc to 2300cc,2
Light goods vehicles,RENAULT TRUCKS,RENAULT TRUCKS MASTER,MASTER 35 LWB,Diesel,2300,2201cc to 2300cc,1938
Other vehicles,RENAULT TRUCKS,RENAULT TRUCKS MASTER,MASTER 35 LWB,Diesel,2300,2201cc to 2300cc,185
Light goods vehicles,RENAULT TRUCKS,RENAULT TRUCKS MASTER,MASTER 35 LWB ZE,Battery electric,[z],[z],14
Light goods vehicles,RENAULT TRUCKS,RENAULT TRUCKS MASTER,MASTER 35 MWB,Diesel,2300,2201cc to 2300cc,249
Light goods vehicles,RENAULT TRUCKS,RENAULT TRUCKS MASTER,MASTER 35 MWB ZE,Battery electric,[z],[z],1
Light goods vehicles,RENAULT TRUCKS,RENAULT TRUCKS MASTER,MASTER 35 SWB,Diesel,2300,2201cc to 2300cc,10
Other vehicles,RENAULT TRUCKS,RENAULT TRUCKS MASTER,MASTER 35 SWB,Diesel,2300,2201cc to 2300cc,1
Heavy goods vehicles,RENAULT TRUCKS,RENAULT TRUCKS MASTER,MASTER 35 XLWB,Diesel,2300,2201cc to 2300cc,2
Light goods vehicles,RENAULT TRUCKS,RENAULT TRUCKS MASTER,MASTER 35 XLWB,Diesel,2300,2201cc to 2300cc,24
Heavy goods vehicles,RENAULT TRUCKS,RENAULT TRUCKS MASTER,MASTER 45,Diesel,2300,2201cc to 2300cc,100
Light goods vehicles,RENAULT TRUCKS,RENAULT TRUCKS MASTER,MASTER 45,Diesel,2300,2201cc to 2300cc,25
Heavy goods vehicles,RENAULT TRUCKS,RENAULT TRUCKS Model Missing,Missing,Diesel,7700,7601cc to 7700cc,440
Heavy goods vehicles,RENAULT TRUCKS,RENAULT TRUCKS MODEL MISSING,Missing,Battery electric,[z],[z],3
Heavy goods vehicles,RENAULT TRUCKS,RENAULT TRUCKS MODEL MISSING,Missing,Diesel,12800,12701cc to 12800cc,910
Heavy goods vehicles,RENAULT TRUCKS,RENAULT TRUCKS MODEL MISSING,Missing,Diesel,2300,2201cc to 2300cc,2
Heavy goods vehicles,RENAULT TRUCKS,RENAULT TRUCKS MODEL MISSING,Missing,Diesel,5200,5101cc to 5200cc,97
Light goods vehicles,RENAULT TRUCKS,RENAULT TRUCKS MODEL MISSING,Missing,Battery electric,[z],[z],2
Light goods vehicles,RENAULT TRUCKS,RENAULT TRUCKS MODEL MISSING,Missing,Diesel,2300,2201cc to 2300cc,3
Light goods vehicles,RENAULT TRUCKS,RENAULT TRUCKS MODEL MISSING,Missing,Diesel,3000,2901cc to 3000cc,1
Other vehicles,RENAULT TRUCKS,RENAULT TRUCKS MODEL MISSING,Missing,Diesel,7700,7601cc to 7700cc,18
Heavy goods vehicles,RENAULT TRUCKS,RENAULT TRUCKS MODEL MISSING,MISSING,Diesel,10900,10801cc to 10900cc,719
Other vehicles,RENEGADE,RENEGADE MODEL MISSING,Missing,Petrol,1000,901cc to 1000cc,1
Other vehicles,Rewaco,Rewaco HS 4,HS 4,Diesel,1600,1501cc to 1600cc,1
Other vehicles,Rewaco,Rewaco HS 4,HS 4,Petrol,1600,1501cc to 1600cc,1
Other vehicles,Rewaco,REWACO RF1,RF1,Petrol,1600,1501cc to 1600cc,8
Other vehicles,REWACO,REWACO Model Missing,Missing,Petrol,1800,1701cc to 1800cc,1
Other vehicles,REWACO,REWACO MODEL MISSING,Missing,Petrol,1600,1501cc to 1600cc,1
Other vehicles,REWACO,REWACO RF1,RF1,Petrol,1500,1401cc to 1500cc,4
Motorcycles,Rieju,RIEJU BB4,BB4 BYE BIKE ONE PLUS,Petrol,50,Up to 50cc,1
Motorcycles,Rieju,RIEJU CENTURY,CENTURY 125,Petrol,125,51cc to 125cc,1
Motorcycles,Rieju,RIEJU MARATHON,MARATHON 125 PRO,Petrol,125,51cc to 125cc,8
Motorcycles,Rieju,RIEJU MARATHON,MARATHON 125 PRO SM,Petrol,125,51cc to 125cc,15
Motorcycles,Rieju,RIEJU MR,MR 200 RANGER,Petrol,200,151cc to 200cc,1
Motorcycles,Rieju,RIEJU MR,MR 250 PRO,Petrol,300,201cc to 300cc,2
Motorcycles,Rieju,RIEJU MR,MR 250 RACING,Petrol,300,201cc to 300cc,2
Motorcycles,Rieju,RIEJU MR,MR 300 PRO,Petrol,300,201cc to 300cc,12
Motorcycles,Rieju,RIEJU MR,MR 300 RACING,Petrol,300,201cc to 300cc,24
Motorcycles,Rieju,RIEJU MR,MR 300 RANGER,Petrol,300,201cc to 300cc,3
Motorcycles,Rieju,RIEJU MR,MR 300 SIX DAYS,Petrol,300,201cc to 300cc,7
Motorcycles,Rieju,Rieju MRX 125,MRX 125,Petrol,125,51cc to 125cc,1
Motorcycles,Rieju,RIEJU NUUK,NUUK,Battery electric,[z],[z],3
Motorcycles,Rieju,RIEJU STRADA,STRADA 125,Petrol,125,51cc to 125cc,6
Motorcycles,Rieju,RIEJU TANGO,TG04 TANGO 125,Petrol,125,51cc to 125cc,1
Motorcycles,RIEJU,RIEJU MODEL MISSING,Missing,Petrol,50,Up to 50cc,1
Motorcycles,RIEJU,RIEJU MR,MR 300,Petrol,300,201cc to 300cc,6
Motorcycles,RIEJU,RIEJU MRT,MRT 125,Petrol,125,51cc to 125cc,7
Motorcycles,RIEJU,RIEJU MRT,MRT 125 AC,Petrol,125,51cc to 125cc,2
Motorcycles,RIEJU,RIEJU MRT,MRT 50,Petrol,50,Up to 50cc,36
Motorcycles,RIEJU,RIEJU MRT,MRT 50 PRO,Petrol,50,Up to 50cc,1
Motorcycles,RIEJU,RIEJU MRT,MRT 50 PRO SM,Petrol,50,Up to 50cc,13
Motorcycles,RIEJU,RIEJU MRT,MRT 50 SM,Petrol,50,Up to 50cc,3
Motorcycles,RIEJU,RIEJU MRT,MRT3 50 PRO,Petrol,50,Up to 50cc,9
Motorcycles,RIEJU,RIEJU MRT,MRT3 50 PRO REPLICA 75 SM,Petrol,50,Up to 50cc,1
Motorcycles,RIEJU,RIEJU MRT,MRT3 50 PRO SM,Petrol,50,Up to 50cc,26
Motorcycles,RIEJU,RIEJU MRT,MRT3 50 SM,Petrol,50,Up to 50cc,14
Motorcycles,RIEJU,RIEJU MRT,MRT3 50 TROPHY SM,Petrol,50,Up to 50cc,1
Motorcycles,RIEJU,RIEJU RS 2,RS2 125 NKD,Petrol,125,51cc to 125cc,1
Motorcycles,RIEJU,RIEJU RS3,RS3 125 PRO,Petrol,125,51cc to 125cc,1
Cars,RILEY,RILEY 1.5,1.5,Petrol,1500,1401cc to 1500cc,1
Cars,RILEY,RILEY 1.5,1.5 LITRE,Petrol,1600,1501cc to 1600cc,1
Cars,RILEY,RILEY ELF,ELF,Petrol,1000,901cc to 1000cc,1
Cars,RILEY,RILEY MODEL MISSING,Missing,Petrol,1100,1001cc to 1100cc,1
Cars,RILEY,RILEY MODEL MISSING,Missing,Petrol,1500,1401cc to 1500cc,1
Cars,RILEY,RILEY MODEL MISSING,Missing,Petrol,2500,2401cc to 2500cc,2
Cars,RILEY,RILEY PATHFINDER,PATHFINDER,Petrol,2500,2401cc to 2500cc,2
Other vehicles,ROADLESS,ROADLESS MODEL MISSING,MISSING,Diesel,4200,4101cc to 4200cc,2
Light goods vehicles,ROLLER TEAM,ROLLER TEAM Model Missing,missing,Diesel,2000,1901cc to 2000cc,1
Cars,ROLLS ROYCE,ROLLS ROYCE CORNICHE,CORNICHE AUTO,Petrol,6800,6701cc to 6800cc,2
Cars,ROLLS ROYCE,ROLLS ROYCE CORNICHE,CORNICHE III AUTO,Petrol,6800,6701cc to 6800cc,1
Cars,ROLLS ROYCE,ROLLS ROYCE CULLINAN,CULLINAN BLACK BADGE AUTO,Petrol,6800,6701cc to 6800cc,60
Cars,ROLLS ROYCE,ROLLS ROYCE CULLINAN,CULLINAN V12 AUTO,Petrol,6800,6701cc to 6800cc,68
Cars,ROLLS ROYCE,ROLLS ROYCE DAWN,DAWN V12 AUTO,Petrol,6600,6501cc to 6600cc,23
Cars,ROLLS ROYCE,ROLLS ROYCE DAWN,DAWN V12 BLACK BADGE AUTO,Petrol,6600,6501cc to 6600cc,9
Cars,ROLLS ROYCE,ROLLS ROYCE GHOST,GHOST V12 4X4 AUTO,Petrol,6800,6701cc to 6800cc,68
Cars,ROLLS ROYCE,ROLLS ROYCE GHOST,GHOST V12 BLACK BADGE 4X4 AUTO,Petrol,6800,6701cc to 6800cc,8
Cars,ROLLS ROYCE,ROLLS ROYCE GHOST,GHOST V12 BLACK BADGE AUTO,Petrol,6600,6501cc to 6600cc,1
Cars,ROLLS ROYCE,ROLLS ROYCE GHOST,GHOST V12 EWB 4X4 AUTO,Petrol,6800,6701cc to 6800cc,12
Cars,ROLLS ROYCE,ROLLS ROYCE GHOST,GHOST V12 EWB AUTO,Petrol,6000,5901cc to 6000cc,1
Cars,ROLLS ROYCE,ROLLS ROYCE Model Missing,Missing,Petrol,6800,6701cc to 6800cc,8
Cars,ROLLS ROYCE,ROLLS ROYCE Model Missing,Missing,Petrol,7500,7401cc to 7500cc,1
Cars,ROLLS ROYCE,ROLLS ROYCE MODEL MISSING,Missing,Petrol,3200,3101cc to 3200cc,1
Cars,ROLLS ROYCE,ROLLS ROYCE MODEL MISSING,Missing,Petrol,3700,3601cc to 3700cc,1
Cars,ROLLS ROYCE,ROLLS ROYCE MODEL MISSING,Missing,Petrol,4300,4201cc to 4300cc,1
Cars,ROLLS ROYCE,ROLLS ROYCE MODEL MISSING,Missing,Petrol,4600,4501cc to 4600cc,1
Cars,ROLLS ROYCE,ROLLS ROYCE MODEL MISSING,Missing,Petrol,4900,4801cc to 4900cc,1
Cars,ROLLS ROYCE,ROLLS ROYCE MODEL MISSING,Missing,Petrol,6300,6201cc to 6300cc,4
Cars,ROLLS ROYCE,ROLLS ROYCE MODEL MISSING,Missing,Petrol,6600,6501cc to 6600cc,6
Cars,ROLLS ROYCE,ROLLS ROYCE MODEL MISSING,MISSING,Petrol,7100,7001cc to 7100cc,1
Cars,ROLLS ROYCE,ROLLS ROYCE PHANTOM,PHANTOM AUTO,Petrol,6800,6701cc to 6800cc,1
Cars,ROLLS ROYCE,ROLLS ROYCE PHANTOM,PHANTOM AUTO,Petrol,7700,7601cc to 7700cc,1
Cars,ROLLS ROYCE,ROLLS ROYCE PHANTOM,PHANTOM DROPHEAD AUTO,Petrol,6800,6701cc to 6800cc,2
Cars,ROLLS ROYCE,ROLLS ROYCE PHANTOM,PHANTOM V12 AUTO,Petrol,6600,6501cc to 6600cc,1
Cars,ROLLS ROYCE,ROLLS ROYCE PHANTOM,PHANTOM V12 AUTO,Petrol,6800,6701cc to 6800cc,17
Cars,ROLLS ROYCE,ROLLS ROYCE PHANTOM,PHANTOM V12 EWB AUTO,Petrol,6800,6701cc to 6800cc,6
Cars,ROLLS ROYCE,ROLLS ROYCE SILVER DAWN,SILVER DAWN AUTO,Petrol,4600,4501cc to 4600cc,1
Cars,ROLLS ROYCE,ROLLS ROYCE SILVER SHADOW,SILVER SHADOW II AUTO,Petrol,6800,6701cc to 6800cc,1
Cars,ROLLS ROYCE,ROLLS ROYCE SILVER SPUR,SILVER SPUR AUTO,Petrol,6800,6701cc to 6800cc,1
Cars,ROLLS ROYCE,ROLLS ROYCE WRAITH,WRAITH V12 AUTO,Petrol,6600,6501cc to 6600cc,28
Cars,ROLLS ROYCE,ROLLS ROYCE WRAITH,WRAITH V12 BLACK BADGE AUTO,Petrol,6600,6501cc to 6600cc,15
Motorcycles,ROMET MOTORS,ROMET MOTORS Model Missing,Missing,Petrol,50,Up to 50cc,1
Motorcycles,ROMET MOTORS,ROMET MOTORS MODEL MISSING,Missing,Petrol,125,51cc to 125cc,2
Cars,ROVER,ROVER 200 SERIES,214 I,Petrol,1400,1301cc to 1400cc,1
Cars,ROVER,ROVER SD1,3500,Petrol,3600,3501cc to 3600cc,2
Cars,ROVER,ROVER SD1,3500 S,Petrol,3600,3501cc to 3600cc,1
Cars,ROVER,ROVER 400 SERIES,416 SLI AUTO,Petrol,1600,1501cc to 1600cc,1
Cars,ROVER,ROVER 60,60,Petrol,900,801cc to 900cc,1
Cars,ROVER,ROVER 600 SERIES,620 SLI,Petrol,2000,1901cc to 2000cc,1
Cars,ROVER,ROVER 75,75,Diesel,2000,1901cc to 2000cc,1
Cars,ROVER,ROVER 75,75 CONNOISSEUR CDT,Diesel,2000,1901cc to 2000cc,1
Cars,ROVER,ROVER MINI,MINI,Petrol,1000,901cc to 1000cc,1
Cars,ROVER,ROVER MINI,MINI,Petrol,1300,1201cc to 1300cc,15
Cars,ROVER,ROVER MINI,MINI 1000 CITY E,Petrol,1000,901cc to 1000cc,1
Cars,ROVER,ROVER MINI,MINI 40,Petrol,1300,1201cc to 1300cc,1
Cars,ROVER,ROVER MINI,MINI COOPER,Petrol,1300,1201cc to 1300cc,11
Cars,ROVER,ROVER MINI,MINI COOPER 1.3I,Petrol,1300,1201cc to 1300cc,1
Cars,ROVER,ROVER MINI,MINI COOPER MONTE CARLO,Petrol,1300,1201cc to 1300cc,1
Cars,ROVER,ROVER MINI,MINI MAYFAIR,Petrol,1000,901cc to 1000cc,1
Cars,ROVER,ROVER MINI,MINI MAYFAIR,Petrol,1300,1201cc to 1300cc,1
Cars,ROVER,ROVER MINI,MINI PAUL SMITH,Petrol,1300,1201cc to 1300cc,1
Cars,ROVER,ROVER MINI,MINI SPRITE,Petrol,1300,1201cc to 1300cc,1
Cars,ROVER,ROVER Model Missing,Missing,Petrol,3600,3501cc to 3600cc,2
Cars,ROVER,ROVER MODEL MISSING,Missing,Diesel,2500,2401cc to 2500cc,2
Cars,ROVER,ROVER MODEL MISSING,Missing,Petrol,1300,1201cc to 1300cc,1
Cars,ROVER,ROVER MODEL MISSING,Missing,Petrol,1500,1401cc to 1500cc,1
Cars,ROVER,ROVER MODEL MISSING,Missing,Petrol,1600,1501cc to 1600cc,1
Cars,ROVER,ROVER MODEL MISSING,Missing,Petrol,2000,1901cc to 2000cc,1
Cars,ROVER,ROVER MODEL MISSING,Missing,Petrol,2600,2501cc to 2600cc,1
Cars,ROVER,ROVER MODEL MISSING,MISSING,Other,3600,3501cc to 3600cc,1
Cars,ROVER,ROVER MODEL MISSING,MISSING,Petrol,1400,1301cc to 1400cc,2
Motorcycles,Royal Alloy,ROYAL ALLOY GP 125,GP 125 AC,Petrol,125,51cc to 125cc,152
Motorcycles,Royal Alloy,ROYAL ALLOY GP 125,GP 125 AC E5,Petrol,125,51cc to 125cc,40
Motorcycles,Royal Alloy,ROYAL ALLOY GP 125,GP 125 LC,Petrol,125,51cc to 125cc,1
Motorcycles,Royal Alloy,ROYAL ALLOY GP 125,GP 125 S LC,Petrol,125,51cc to 125cc,43
Motorcycles,Royal Alloy,ROYAL ALLOY GP 200,GP 200 LC,Petrol,200,151cc to 200cc,23
Motorcycles,Royal Alloy,ROYAL ALLOY GP 300,GP 300 S,Petrol,300,201cc to 300cc,171
Motorcycles,Royal Alloy,ROYAL ALLOY GT 125,GT 125i,Petrol,125,51cc to 125cc,266
Motorcycles,Royal Alloy,ROYAL ALLOY GT 200,GT 200 LC,Petrol,200,151cc to 200cc,19
Motorcycles,Royal Alloy,ROYAL ALLOY GT 50,GT 50,Petrol,50,Up to 50cc,5
Motorcycles,Royal Alloy,ROYAL ALLOY TG,TG 125 AC E5,Petrol,125,51cc to 125cc,16
Motorcycles,Royal Alloy,ROYAL ALLOY TG,TG 125 LC,Petrol,125,51cc to 125cc,117
Motorcycles,ROYAL ALLOY,ROYAL ALLOY GT 125,GT 125 E5,Petrol,125,51cc to 125cc,55
Motorcycles,ROYAL ALLOY,ROYAL ALLOY MODEL MISSING,Missing,Petrol,200,151cc to 200cc,1
Other vehicles,ROYAL ALLOY,ROYAL ALLOY MODEL MISSING,Missing,Diesel,6800,6701cc to 6800cc,1
Motorcycles,ROYAL ALLOY,ROYAL ALLOY TG 300,TG 300 LC,Petrol,300,201cc to 300cc,210
Motorcycles,Royal Enfield,Royal Enfield BULLET,BULLET CLASSIC EFI,Petrol,500,401cc to 500cc,2
Motorcycles,Royal Enfield,Royal Enfield BULLET,BULLET CLASSIC EFI 20,Petrol,500,401cc to 500cc,172
Motorcycles,Royal Enfield,Royal Enfield BULLET,BULLET CLASSIC EFI E4,Petrol,500,401cc to 500cc,86
Motorcycles,Royal Enfield,Royal Enfield BULLET,BULLET EFI E4,Petrol,500,401cc to 500cc,7
Motorcycles,Royal Enfield,Royal Enfield BULLET,BULLET TRIALS 500,Petrol,600,501cc to 600cc,23
Cars,Royal Enfield,Royal Enfield CONTINENTAL,CONTINENTAL GT,Petrol,6000,5901cc to 6000cc,1
Motorcycles,Royal Enfield,Royal Enfield CONTINENTAL,CONTINENTAL GT,Petrol,300,201cc to 300cc,4
Motorcycles,Royal Enfield,Royal Enfield CONTINENTAL,CONTINENTAL GT,Petrol,600,501cc to 600cc,3
Motorcycles,Royal Enfield,Royal Enfield CONTINENTAL,CONTINENTAL GT 650,Petrol,600,501cc to 600cc,1
Motorcycles,Royal Enfield,Royal Enfield CONTINENTAL,CONTINENTAL GT 650,Petrol,700,601cc to 700cc,16
Motorcycles,Royal Enfield,Royal Enfield CONTINENTAL,CONTINENTAL GT 650 20,Petrol,700,601cc to 700cc,111
Motorcycles,Royal Enfield,Royal Enfield CONTINENTAL,CONTINENTAL GT E4,Petrol,600,501cc to 600cc,3
Motorcycles,Royal Enfield,ROYAL ENFIELD HIMALAYAN,HIMALAYAN 20,Petrol,500,401cc to 500cc,518
Motorcycles,Royal Enfield,Royal Enfield HIMALAYAN,HIMALAYAN E5,Petrol,500,401cc to 500cc,526
Motorcycles,Royal Enfield,Royal Enfield INTERCEPTOR,INTERCEPTOR INT 650,Petrol,700,601cc to 700cc,291
Motorcycles,Royal Enfield,Royal Enfield INTERCEPTOR,INTERCEPTOR INT 650 20,Petrol,700,601cc to 700cc,274
Motorcycles,Royal Enfield,ROYAL ENFIELD INTERCEPTOR,INTERCEPTOR INT 650 E5,Petrol,700,601cc to 700cc,703
Motorcycles,ROYAL ENFIELD,ROYAL ENFIELD BULLET,BULLET 350,Diesel,400,301cc to 400cc,1
Motorcycles,ROYAL ENFIELD,ROYAL ENFIELD BULLET,BULLET 350,Petrol,400,301cc to 400cc,16
Motorcycles,ROYAL ENFIELD,ROYAL ENFIELD BULLET,BULLET 500,Petrol,500,401cc to 500cc,7
Motorcycles,ROYAL ENFIELD,ROYAL ENFIELD BULLET,BULLET 500,Petrol,600,501cc to 600cc,2
Motorcycles,ROYAL ENFIELD,ROYAL ENFIELD CONTINENTAL,CONTINENTAL GT 650 E5,Petrol,700,601cc to 700cc,206
Motorcycles,ROYAL ENFIELD,ROYAL ENFIELD HIMALAYAN,HIMALAYAN,Petrol,500,401cc to 500cc,25
Motorcycles,ROYAL ENFIELD,ROYAL ENFIELD METEOR,METEOR 350 E5,Petrol,400,301cc to 400cc,1110
Cars,ROYAL ENFIELD,ROYAL ENFIELD MODEL MISSING,MISSING,Petrol,2500,2401cc to 2500cc,1
Motorcycles,ROYAL ENFIELD,ROYAL ENFIELD MODEL MISSING,MISSING,Petrol,1200,1101cc to 1200cc,1
Motorcycles,ROYAL ENFIELD,ROYAL ENFIELD MODEL MISSING,MISSING,Petrol,150,126cc to 150cc,2
Motorcycles,ROYAL ENFIELD,ROYAL ENFIELD MODEL MISSING,MISSING,Petrol,300,201cc to 300cc,13
Motorcycles,ROYAL ENFIELD,ROYAL ENFIELD MODEL MISSING,MISSING,Petrol,400,301cc to 400cc,18
Motorcycles,ROYAL ENFIELD,ROYAL ENFIELD MODEL MISSING,MISSING,Petrol,500,401cc to 500cc,7
Motorcycles,ROYAL ENFIELD,ROYAL ENFIELD MODEL MISSING,MISSING,Petrol,600,501cc to 600cc,6
Motorcycles,ROYAL ENFIELD,ROYAL ENFIELD MODEL MISSING,MISSING,Petrol,700,601cc to 700cc,3
Motorcycles,ROYAL ENFIELD,ROYAL ENFIELD MODEL MISSING,MISSING,Petrol,800,701cc to 800cc,9
Motorcycles,ROYAL ENFIELD,ROYAL ENFIELD THUNDERBIRD,THUNDERBIRD,Petrol,400,301cc to 400cc,1
Cars,RUF,RUF Model Unknown,Missing,Petrol,3700,3601cc to 3700cc,1
Cars,SAAB,SAAB 9-3,9-3,Diesel,2000,1901cc to 2000cc,1
Cars,SAAB,SAAB 9-3,9-3,Petrol,2000,1901cc to 2000cc,5
Cars,SAAB,SAAB 9-3,9-3,Petrol,2700,2601cc to 2700cc,1
Cars,SAAB,SAAB 9-3,9-3 LINEAR SPORT,Petrol,2000,1901cc to 2000cc,1
Cars,SAAB,SAAB 9-3,9-3 VECTOR SPORT,Petrol,2000,1901cc to 2000cc,1
Cars,SAAB,SAAB 9-5,9-5,Diesel,2200,2101cc to 2200cc,1
Cars,SAAB,SAAB 9-5,9-5 AERO,Petrol,2300,2201cc to 2300cc,1
Cars,SAAB,SAAB 900,900 I 16V,Petrol,2000,1901cc to 2000cc,1
Cars,SAAB,SAAB 900,900 S,Petrol,2000,1901cc to 2000cc,1
Cars,SAAB,SAAB 96,96,Petrol,1500,1401cc to 1500cc,2
Cars,SAAB,SAAB 96,96,Petrol,800,701cc to 800cc,1
Cars,SAAB,SAAB 96,96,Petrol,900,801cc to 900cc,4
Cars,SAAB,SAAB 96,96 LV4,Petrol,1500,1401cc to 1500cc,1
Cars,SAAB,SAAB 96,96 V4,Petrol,1500,1401cc to 1500cc,1
Cars,SAAB,SAAB 96,96 V4,Petrol,1600,1501cc to 1600cc,1
Cars,SAAB,SAAB 99,99,Petrol,1900,1801cc to 1900cc,1
Cars,SAAB,SAAB Model Missing,Missing,Petrol,1800,1701cc to 1800cc,1
Cars,SAAB,SAAB Model Missing,Missing,Petrol,800,701cc to 800cc,2
Cars,SAAB,SAAB MODEL MISSING,Missing,Petrol,2000,1901cc to 2000cc,2
Cars,SAAB,SAAB MODEL MISSING,Missing,Petrol,2300,2201cc to 2300cc,1
Motorcycles,SACHS,SACHS Model Missing,Missing,Petrol,50,Up to 50cc,1
Motorcycles,Sakura,SAKURA JS2A,JS2A,Battery electric,[z],[z],39
Other vehicles,Same,SAME ARGON,Argon 80,Diesel,2900,2801cc to 2900cc,1
Other vehicles,Same,SAME DORADO,Dorado 90 Natural ,Diesel,2900,2801cc to 2900cc,2
Other vehicles,Same,SAME DORADO,Dorado 90.4,Diesel,3900,3801cc to 3900cc,2
Other vehicles,Same,SAME EXPLORER,Explorer 100,Diesel,3900,3801cc to 3900cc,1
Other vehicles,SAME,SAME DORADO,DORADO 90.4 CLASSIC,Diesel,3900,3801cc to 3900cc,1
Other vehicles,SAME,SAME Explorer,Explorer 105,Diesel,3900,3801cc to 3900cc,1
Other vehicles,SAME,SAME EXPLORER,Explorer 110,Diesel,3900,3801cc to 3900cc,10
Other vehicles,SAME,SAME EXPLORER,EXPLORER 120,Diesel,3900,3801cc to 3900cc,1
Other vehicles,SAME,SAME Model Missing,Missing,Diesel,[x],[x],1
Other vehicles,SAME,SAME Model Missing,Missing,Diesel,2900,2801cc to 2900cc,1
Other vehicles,SAME,SAME Model Missing,Missing,Diesel,7200,7101cc to 7200cc,1
Other vehicles,SAME,SAME MODEL MISSING,Missing,Diesel,3900,3801cc to 3900cc,10
Other vehicles,SAME,SAME MODEL MISSING,Missing,Diesel,4100,4001cc to 4100cc,3
Other vehicles,SAME,SAME MODEL MISSING,Missing,Diesel,4300,4201cc to 4300cc,1
Other vehicles,SAME,SAME MODEL MISSING,Missing,Diesel,6300,6201cc to 6300cc,3
Other vehicles,SAME,SAME MODEL MISSING,Missing,Petrol,3900,3801cc to 3900cc,1
Cars,SANTANA,SANTANA PS10,PS10,Diesel,2900,2801cc to 2900cc,1
Other vehicles,SAO,SAO MODEL MISSING,Missing,Diesel,6200,6101cc to 6200cc,1
Motorcycles,SAVIEM,SAVIEM Model Missing,Missing,Petrol,125,51cc to 125cc,1
Other vehicles,SAVIEM,SAVIEM Model Missing,Missing,Petrol,1500,1401cc to 1500cc,1
Motorcycles,SAXON,SAXON MODEL MISSING,MISSING,Petrol,700,601cc to 700cc,1
Heavy goods vehicles,SCAMMELL,SCAMMELL MODEL MISSING,Missing,Diesel,11100,11001cc to 11100cc,1
Light goods vehicles,SCAMMELL,SCAMMELL MODEL MISSING,Missing,Diesel,15000,Over 15000cc,1
Light goods vehicles,SCAMMELL,SCAMMELL MODEL MISSING,Missing,Diesel,8400,8301cc to 8400cc,2
Light goods vehicles,SCAMMELL,SCAMMELL MODEL MISSING,Missing,Diesel,8500,8401cc to 8500cc,1
Heavy goods vehicles,SCANIA,SCANIA Model Missing,Missing,Diesel,[x],[x],1
Heavy goods vehicles,SCANIA,SCANIA Model Missing,Missing,Diesel,10700,10601cc to 10700cc,1
Heavy goods vehicles,SCANIA,SCANIA Model Missing,Missing,Diesel,11100,11001cc to 11100cc,1
Heavy goods vehicles,SCANIA,SCANIA Model Missing,Missing,Diesel,12800,12701cc to 12800cc,4004
Heavy goods vehicles,SCANIA,SCANIA Model Missing,Missing,Diesel,13100,13001cc to 13100cc,2
Heavy goods vehicles,SCANIA,SCANIA Model Missing,Missing,Diesel,14100,14001cc to 14100cc,5
Heavy goods vehicles,SCANIA,SCANIA Model Missing,Missing,Diesel,7800,7701cc to 7800cc,144
Heavy goods vehicles,SCANIA,SCANIA Model Missing,Missing,Other,9300,9201cc to 9300cc,81
Heavy goods vehicles,SCANIA,SCANIA Model Missing,Missing,Petrol,12800,12701cc to 12800cc,1
Heavy goods vehicles,SCANIA,SCANIA Model Missing,Missing,Petrol,15000,Over 15000cc,1
Buses and coaches,SCANIA,SCANIA MODEL MISSING,Missing,Diesel,12800,12701cc to 12800cc,3
Buses and coaches,SCANIA,SCANIA MODEL MISSING,Missing,Diesel,13100,13001cc to 13100cc,1
Buses and coaches,SCANIA,SCANIA MODEL MISSING,Missing,Diesel,15000,Over 15000cc,5
Buses and coaches,SCANIA,SCANIA MODEL MISSING,Missing,Diesel,9100,9001cc to 9100cc,30
Buses and coaches,SCANIA,SCANIA MODEL MISSING,Missing,Diesel,9300,9201cc to 9300cc,14
Buses and coaches,SCANIA,SCANIA MODEL MISSING,Missing,Diesel,9400,9301cc to 9400cc,1
Heavy goods vehicles,SCANIA,SCANIA MODEL MISSING,Missing,Diesel,11800,11701cc to 11800cc,4
Heavy goods vehicles,SCANIA,SCANIA MODEL MISSING,Missing,Diesel,14200,14101cc to 14200cc,1
Heavy goods vehicles,SCANIA,SCANIA MODEL MISSING,Missing,Diesel,14300,14201cc to 14300cc,1
Heavy goods vehicles,SCANIA,SCANIA MODEL MISSING,Missing,Diesel,15000,Over 15000cc,543
Heavy goods vehicles,SCANIA,SCANIA MODEL MISSING,Missing,Diesel,6100,6001cc to 6100cc,1
Heavy goods vehicles,SCANIA,SCANIA MODEL MISSING,Missing,Diesel,9000,8901cc to 9000cc,1
Heavy goods vehicles,SCANIA,SCANIA MODEL MISSING,Missing,Diesel,9100,9001cc to 9100cc,1
Heavy goods vehicles,SCANIA,SCANIA MODEL MISSING,Missing,Diesel,9300,9201cc to 9300cc,548
Other vehicles,SCANIA,SCANIA MODEL MISSING,Missing,Diesel,12800,12701cc to 12800cc,13
Other vehicles,SCANIA,SCANIA MODEL MISSING,Missing,Diesel,7800,7701cc to 7800cc,41
Other vehicles,SCANIA,SCANIA MODEL MISSING,Missing,Diesel,9300,9201cc to 9300cc,71
